Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
7725,227.74,23.24,3.71,0.701,19.26,45.32,0.76,0.873,193.2,35.1,80.0,Light (<50%),Emergency (>180°C)
7726,226.34,22.25,3.7,0.734,19.46,75.26,1.06,0.724,51.8,43.7,80.0,Light (<50%),Normal (<120°C)
7727,226.55,53.02,10.34,0.861,19.45,85.68,1.5,0.9,106.0,65.2,80.0,Heavy (>70%),Normal (<120°C)
7728,226.85,19.26,3.1,0.709,19.59,52.64,0.82,0.799,86.9,66.2,80.0,Light (<50%),Normal (<120°C)
7729,225.7,5.58,0.97,0.767,19.32,37.72,0.58,0.792,34.9,32.6,80.0,Light (<50%),Normal (<120°C)
7730,227.38,14.63,2.6,0.782,19.39,25.92,0.42,0.839,189.3,24.2,80.0,Light (<50%),Emergency (>180°C)
7731,229.78,43.06,7.57,0.765,19.03,17.15,0.26,0.806,68.9,53.6,86.69947514749516,Heavy (>70%),Normal (<120°C)
7732,225.81,45.08,8.28,0.813,19.4,39.15,0.62,0.822,117.9,25.4,88.19761405431677,Heavy (>70%),Normal (<120°C)
7733,227.63,34.63,6.45,0.818,19.39,71.37,1.15,0.833,139.5,89.3,80.0,Medium (50-70%),High (120-150°C)
7734,225.86,41.81,7.61,0.806,19.16,2.85,0.05,0.876,167.9,86.7,80.84883439530618,Heavy (>70%),Critical (150-180°C)
7735,226.42,24.13,4.37,0.8,19.56,74.31,1.09,0.75,82.5,47.4,80.0,Light (<50%),Normal (<120°C)
7736,229.6,10.53,1.92,0.793,19.32,78.17,1.27,0.843,121.2,83.2,80.0,Light (<50%),High (120-150°C)
7737,225.53,10.62,1.68,0.702,19.39,20.87,0.35,0.854,59.1,89.6,80.0,Light (<50%),Normal (<120°C)
7738,227.4,22.11,4.02,0.799,19.13,19.3,0.27,0.733,126.1,64.4,80.0,Light (<50%),High (120-150°C)
7739,227.78,30.94,5.03,0.714,19.21,78.5,1.19,0.789,177.6,51.0,80.0,Medium (50-70%),Critical (150-180°C)
7740,227.08,9.56,1.55,0.715,19.37,48.38,0.79,0.845,197.9,61.8,80.0,Light (<50%),Emergency (>180°C)
7741,226.54,22.12,3.99,0.797,19.53,66.24,1.04,0.804,66.6,68.2,80.0,Light (<50%),Normal (<120°C)
7742,229.35,2.95,0.57,0.848,19.24,38.95,0.61,0.814,64.2,40.8,80.0,Light (<50%),Normal (<120°C)
7743,226.96,1.6,0.26,0.718,19.22,31.9,0.48,0.78,28.2,32.5,81.50271819156495,Light (<50%),Normal (<120°C)
7744,227.57,12.57,2.57,0.897,19.31,20.16,0.31,0.787,140.2,81.8,80.0,Light (<50%),High (120-150°C)
7745,228.59,21.44,3.81,0.778,19.52,48.38,0.81,0.855,106.3,24.6,80.0,Light (<50%),Normal (<120°C)
7746,225.35,14.77,2.77,0.833,19.07,64.93,1.09,0.882,162.9,64.0,80.0,Light (<50%),Critical (150-180°C)
7747,229.49,40.17,6.93,0.752,19.52,10.22,0.18,0.886,100.2,59.5,87.28138122070865,Heavy (>70%),Normal (<120°C)
7748,228.17,2.68,0.48,0.778,19.31,62.09,1.0,0.836,170.6,32.6,80.0,Light (<50%),Critical (150-180°C)
7749,229.63,26.73,4.47,0.728,19.24,48.41,0.74,0.795,95.1,48.6,80.0,Light (<50%),Normal (<120°C)
7750,226.35,37.09,7.18,0.855,19.49,80.18,1.19,0.762,116.9,37.4,89.45253682847525,Medium (50-70%),Normal (<120°C)
7751,229.41,48.86,9.06,0.808,19.31,67.4,1.08,0.828,103.5,42.3,83.13956926030033,Heavy (>70%),Normal (<120°C)
7752,229.44,14.56,2.68,0.803,19.49,72.48,1.1,0.781,174.3,26.6,80.0,Light (<50%),Critical (150-180°C)
7753,226.62,43.34,7.55,0.769,19.36,13.85,0.22,0.838,183.3,86.2,80.0,Heavy (>70%),Emergency (>180°C)
7754,227.79,27.29,4.76,0.765,19.53,33.6,0.48,0.728,31.9,35.9,80.0,Light (<50%),Normal (<120°C)
7755,225.95,22.09,3.82,0.766,19.22,57.0,0.86,0.788,115.6,84.2,80.0,Light (<50%),Normal (<120°C)
7756,229.29,40.85,7.35,0.785,19.27,70.16,1.05,0.774,111.2,30.3,87.76263228367146,Heavy (>70%),Normal (<120°C)
7757,227.9,35.74,7.19,0.883,19.58,73.6,1.05,0.731,158.2,79.4,80.0,Medium (50-70%),Critical (150-180°C)
7758,226.88,21.08,3.92,0.82,19.06,15.85,0.26,0.861,121.3,43.3,80.0,Light (<50%),High (120-150°C)
7759,226.57,17.17,3.0,0.77,19.46,70.93,1.16,0.84,62.9,87.2,80.0,Light (<50%),Normal (<120°C)
7760,225.34,3.18,0.53,0.741,19.39,72.71,1.23,0.87,60.9,76.0,80.0,Light (<50%),Normal (<120°C)
7761,229.75,29.68,5.25,0.77,19.41,73.3,1.17,0.821,189.3,76.4,80.0,Medium (50-70%),Emergency (>180°C)
7762,225.85,7.41,1.5,0.894,19.55,40.82,0.59,0.736,193.5,48.1,80.0,Light (<50%),Emergency (>180°C)
7763,226.56,0.15,0.02,0.734,19.19,68.15,1.14,0.871,198.1,62.6,80.0,Light (<50%),Emergency (>180°C)
7764,229.45,45.16,7.77,0.75,19.02,79.13,1.32,0.879,92.0,82.0,87.20831469799637,Heavy (>70%),Normal (<120°C)
7765,229.64,20.8,3.88,0.812,19.13,78.32,1.29,0.858,146.8,86.7,80.0,Light (<50%),High (120-150°C)
7766,225.78,10.16,1.85,0.806,19.38,84.92,1.18,0.72,93.0,72.2,81.90630891855797,Light (<50%),Normal (<120°C)
7767,226.12,0.03,0.01,0.823,19.11,87.4,1.39,0.835,31.6,85.1,80.0,Light (<50%),Normal (<120°C)
7768,226.78,19.81,3.79,0.843,19.59,34.55,0.55,0.81,81.5,30.7,81.38948950606084,Light (<50%),Normal (<120°C)
7769,227.41,54.51,10.82,0.873,19.18,40.46,0.61,0.791,154.7,75.9,80.0,Heavy (>70%),Critical (150-180°C)
7770,228.97,15.48,2.68,0.756,19.14,70.58,0.96,0.711,35.8,63.8,80.0,Light (<50%),Normal (<120°C)
7771,227.99,41.17,6.69,0.713,19.32,63.34,1.09,0.893,175.1,28.8,80.0,Heavy (>70%),Critical (150-180°C)
7772,226.1,26.43,4.84,0.81,19.1,60.51,1.03,0.888,94.1,72.8,80.0,Light (<50%),Normal (<120°C)
7773,228.13,29.27,5.55,0.831,19.34,65.13,1.06,0.845,122.1,81.5,81.20504013247009,Medium (50-70%),High (120-150°C)
7774,226.46,16.91,3.16,0.826,19.35,33.38,0.48,0.745,70.3,24.2,80.0,Light (<50%),Normal (<120°C)
7775,227.27,50.41,8.99,0.785,19.57,37.85,0.54,0.725,27.3,76.6,80.61998711827108,Heavy (>70%),Normal (<120°C)
7776,227.81,40.83,7.5,0.806,19.56,38.36,0.59,0.791,95.6,24.9,90.80431631022739,Heavy (>70%),Normal (<120°C)
7777,227.97,21.44,3.99,0.816,19.27,56.0,0.94,0.867,37.9,82.0,80.0,Light (<50%),Normal (<120°C)
7778,228.91,5.96,1.16,0.853,19.34,54.5,0.79,0.745,180.3,69.6,80.0,Light (<50%),Emergency (>180°C)
7779,227.18,25.99,4.9,0.83,19.39,40.39,0.7,0.894,197.9,56.3,80.0,Light (<50%),Emergency (>180°C)
7780,226.42,43.31,8.12,0.828,19.45,43.7,0.72,0.842,173.5,40.6,80.0,Heavy (>70%),Critical (150-180°C)
7781,226.18,35.72,7.14,0.884,19.45,38.44,0.65,0.868,140.4,22.6,81.66007313429579,Medium (50-70%),High (120-150°C)
7782,229.52,5.4,0.92,0.739,19.43,5.72,0.08,0.71,171.2,37.3,80.0,Light (<50%),Critical (150-180°C)
7783,226.28,40.25,7.23,0.794,19.51,86.05,1.45,0.861,108.9,36.6,86.33356450426577,Heavy (>70%),Normal (<120°C)
7784,228.89,1.73,0.31,0.779,19.14,72.77,1.15,0.826,166.7,53.3,80.0,Light (<50%),Critical (150-180°C)
7785,229.83,43.02,7.02,0.71,19.43,11.32,0.19,0.869,47.5,49.5,91.13856817499926,Heavy (>70%),Normal (<120°C)
7786,225.86,45.77,8.52,0.824,19.31,53.04,0.79,0.768,158.9,43.0,80.05717849159666,Heavy (>70%),Critical (150-180°C)
7787,227.64,35.63,6.4,0.789,19.52,89.95,1.3,0.74,179.2,37.6,80.0,Medium (50-70%),Critical (150-180°C)
7788,226.34,42.4,8.58,0.894,19.59,71.5,0.99,0.704,44.1,61.7,87.66924161003088,Heavy (>70%),Normal (<120°C)
7789,228.38,35.77,6.75,0.826,19.45,41.8,0.72,0.89,58.6,80.6,85.3299019884382,Medium (50-70%),Normal (<120°C)
7790,226.12,31.49,5.52,0.775,19.14,9.46,0.14,0.747,171.6,72.4,80.73643239913662,Medium (50-70%),Critical (150-180°C)
7791,228.61,18.98,3.13,0.721,19.56,18.4,0.3,0.835,111.0,72.5,80.0,Light (<50%),Normal (<120°C)
7792,229.19,32.56,5.31,0.711,19.26,21.82,0.35,0.832,165.0,42.9,80.0,Medium (50-70%),Critical (150-180°C)
7793,229.04,21.63,3.65,0.737,19.54,1.11,0.02,0.836,96.2,62.1,80.0,Light (<50%),Normal (<120°C)
7794,225.22,35.26,6.53,0.822,19.52,53.38,0.88,0.844,176.0,33.0,80.0,Medium (50-70%),Critical (150-180°C)
7795,225.86,22.23,4.22,0.841,19.05,9.59,0.16,0.886,51.1,63.3,80.0,Light (<50%),Normal (<120°C)
7796,229.8,29.66,5.85,0.859,19.41,84.67,1.27,0.771,108.0,85.7,81.73518787406744,Medium (50-70%),Normal (<120°C)
7797,226.63,38.82,7.46,0.848,19.01,4.84,0.08,0.837,104.3,85.2,88.37032360746808,Heavy (>70%),Normal (<120°C)
7798,229.06,2.46,0.41,0.732,19.45,81.93,1.29,0.809,27.3,63.7,80.0,Light (<50%),Normal (<120°C)
7799,226.71,42.59,7.32,0.758,19.12,65.73,1.1,0.878,198.8,41.3,80.0,Heavy (>70%),Emergency (>180°C)
7800,226.39,13.09,2.44,0.824,19.34,67.32,1.16,0.89,88.8,61.0,82.52786297120409,Light (<50%),Normal (<120°C)
7801,228.98,5.04,0.98,0.845,19.08,79.19,1.28,0.849,79.6,32.5,81.04165607135477,Light (<50%),Normal (<120°C)
7802,225.95,49.61,9.64,0.86,19.5,28.18,0.45,0.814,65.1,38.9,83.79636426271313,Heavy (>70%),Normal (<120°C)
7803,226.9,41.79,8.29,0.874,19.24,41.16,0.62,0.781,169.1,69.8,80.0,Heavy (>70%),Critical (150-180°C)
7804,228.81,47.1,8.54,0.792,19.18,12.05,0.21,0.893,51.1,70.0,80.7989139881065,Heavy (>70%),Normal (<120°C)
7805,226.16,48.31,7.84,0.718,19.09,6.47,0.11,0.878,90.0,23.1,80.17941640119652,Heavy (>70%),Normal (<120°C)
7806,226.63,42.66,8.19,0.847,19.25,89.39,1.23,0.715,109.8,82.7,87.48973982823385,Heavy (>70%),Normal (<120°C)
7807,228.93,30.28,5.98,0.862,19.5,34.16,0.55,0.827,158.2,89.2,80.0,Medium (50-70%),Critical (150-180°C)
7808,228.31,54.95,10.84,0.864,19.36,50.61,0.87,0.892,67.9,41.0,85.41356343217342,Heavy (>70%),Normal (<120°C)
7809,227.98,28.4,4.75,0.733,19.5,13.52,0.2,0.76,198.3,26.5,80.0,Medium (50-70%),Emergency (>180°C)
7810,225.72,51.71,9.44,0.809,19.03,58.32,0.96,0.862,121.6,33.8,80.25403104025902,Heavy (>70%),High (120-150°C)
7811,227.16,21.79,3.64,0.735,19.47,77.71,1.14,0.755,65.4,80.9,80.0,Light (<50%),Normal (<120°C)
7812,229.33,34.81,6.1,0.764,19.58,61.92,0.96,0.791,159.7,30.7,80.0,Medium (50-70%),Critical (150-180°C)
7813,225.07,12.88,2.54,0.876,19.36,49.36,0.78,0.819,121.1,79.7,80.0,Light (<50%),High (120-150°C)
7814,228.62,26.11,5.2,0.871,19.07,16.44,0.27,0.877,160.4,60.6,80.0,Light (<50%),Critical (150-180°C)
7815,225.44,43.7,8.55,0.868,19.32,81.2,1.2,0.766,49.9,76.2,85.2903067374582,Heavy (>70%),Normal (<120°C)
7816,225.56,0.54,0.1,0.794,19.02,10.93,0.18,0.877,157.6,72.5,80.0,Light (<50%),Critical (150-180°C)
7817,228.37,4.8,0.95,0.863,19.45,69.47,1.18,0.875,62.8,83.3,80.0,Light (<50%),Normal (<120°C)
7818,226.91,51.24,8.42,0.724,19.29,64.6,0.92,0.736,198.3,58.1,80.0,Heavy (>70%),Emergency (>180°C)
7819,227.65,41.72,7.21,0.759,19.05,15.27,0.23,0.792,105.3,25.1,87.14860542260513,Heavy (>70%),Normal (<120°C)
7820,225.91,11.87,2.2,0.821,19.23,32.46,0.55,0.879,96.2,69.1,80.0,Light (<50%),Normal (<120°C)
7821,225.97,44.14,7.65,0.767,19.15,41.84,0.68,0.853,75.2,24.6,87.14848819990345,Heavy (>70%),Normal (<120°C)
7822,229.77,37.75,6.79,0.783,19.45,57.18,0.95,0.855,93.0,27.9,88.8680282277105,Medium (50-70%),Normal (<120°C)
7823,225.38,54.21,9.35,0.765,19.44,14.75,0.25,0.875,106.6,49.0,84.06537712187654,Heavy (>70%),Normal (<120°C)
7824,227.04,14.1,2.76,0.862,19.3,67.35,1.06,0.812,77.6,64.2,80.0,Light (<50%),Normal (<120°C)
7825,226.97,48.98,9.99,0.899,19.28,42.39,0.71,0.872,160.6,68.9,80.0,Heavy (>70%),Critical (150-180°C)
7826,227.9,11.41,2.23,0.858,19.48,12.88,0.2,0.784,80.5,26.6,80.0,Light (<50%),Normal (<120°C)
7827,225.43,36.11,6.13,0.753,19.09,74.4,1.01,0.71,192.0,87.9,80.0,Medium (50-70%),Emergency (>180°C)
7828,227.21,29.56,4.71,0.701,19.59,33.16,0.58,0.887,145.4,74.4,81.33246284219166,Medium (50-70%),High (120-150°C)
7829,226.85,49.08,8.37,0.752,19.15,36.87,0.56,0.8,189.8,69.7,80.0,Heavy (>70%),Emergency (>180°C)
7830,228.1,39.7,6.36,0.702,19.3,12.77,0.21,0.842,69.3,45.3,85.0446895310087,Heavy (>70%),Normal (<120°C)
7831,228.41,10.27,2.01,0.855,19.35,63.8,1.0,0.814,78.4,50.0,80.0,Light (<50%),Normal (<120°C)
7832,225.06,32.02,6.22,0.863,19.09,32.59,0.56,0.899,137.8,73.0,82.26700489742288,Medium (50-70%),High (120-150°C)
7833,229.53,5.84,1.2,0.893,19.19,21.66,0.35,0.852,170.6,76.9,80.0,Light (<50%),Critical (150-180°C)
7834,226.28,46.82,8.75,0.826,19.35,10.2,0.16,0.823,101.1,89.7,80.0,Heavy (>70%),Normal (<120°C)
7835,226.11,52.84,8.65,0.724,19.24,17.44,0.29,0.866,86.9,21.1,82.96747786019185,Heavy (>70%),Normal (<120°C)
7836,225.85,43.0,7.12,0.733,19.31,40.82,0.58,0.739,28.6,48.6,87.28683268986282,Heavy (>70%),Normal (<120°C)
7837,229.02,23.71,4.15,0.764,19.03,89.69,1.26,0.736,197.6,82.8,80.0,Light (<50%),Emergency (>180°C)
7838,227.06,36.89,6.39,0.763,19.09,78.66,1.28,0.85,110.0,57.4,87.41210902118785,Medium (50-70%),Normal (<120°C)
7839,226.87,51.37,8.2,0.704,19.3,11.69,0.17,0.755,153.3,64.4,80.0,Heavy (>70%),Critical (150-180°C)
7840,228.4,10.48,1.9,0.793,19.09,37.82,0.56,0.778,143.6,80.7,80.0,Light (<50%),High (120-150°C)
7841,226.7,51.97,9.76,0.828,19.47,86.82,1.42,0.838,102.3,67.8,84.13417252162112,Heavy (>70%),Normal (<120°C)
7842,229.45,11.27,2.22,0.857,19.2,86.95,1.35,0.808,70.8,21.4,80.0,Light (<50%),Normal (<120°C)
7843,228.53,20.92,3.67,0.767,19.3,69.08,1.02,0.768,168.6,68.1,80.0,Light (<50%),Critical (150-180°C)
7844,227.52,29.12,4.83,0.729,19.12,39.26,0.64,0.848,148.9,53.9,84.41980293160697,Medium (50-70%),High (120-150°C)
7845,227.06,9.16,1.66,0.799,19.41,9.6,0.14,0.733,35.4,54.2,80.0,Light (<50%),Normal (<120°C)
7846,227.17,38.77,7.69,0.873,19.07,39.88,0.59,0.78,73.1,39.1,88.87346111662328,Heavy (>70%),Normal (<120°C)
7847,225.35,11.81,2.36,0.886,19.45,64.27,1.0,0.803,75.1,65.2,80.0,Light (<50%),Normal (<120°C)
7848,229.9,12.31,2.04,0.721,19.23,30.72,0.44,0.75,90.2,69.5,80.0,Light (<50%),Normal (<120°C)
7849,227.9,54.42,9.08,0.732,19.17,66.4,1.01,0.79,145.5,73.1,80.0,Heavy (>70%),High (120-150°C)
7850,228.74,39.11,7.73,0.864,19.18,15.65,0.21,0.7,30.8,82.4,87.39226908738958,Heavy (>70%),Normal (<120°C)
7851,225.98,34.01,6.71,0.873,19.46,26.19,0.38,0.748,66.2,67.1,83.68553934792725,Medium (50-70%),Normal (<120°C)
7852,229.0,18.27,3.04,0.727,19.02,57.82,0.95,0.865,78.7,28.4,80.0,Light (<50%),Normal (<120°C)
7853,227.83,36.4,7.15,0.862,19.02,10.61,0.15,0.758,67.9,26.3,88.32470041354419,Medium (50-70%),Normal (<120°C)
7854,228.97,35.08,7.16,0.891,19.12,9.47,0.13,0.737,96.3,40.1,85.80695496939052,Medium (50-70%),Normal (<120°C)
7855,225.02,51.34,8.78,0.76,19.21,13.27,0.18,0.719,134.6,42.5,80.0,Heavy (>70%),High (120-150°C)
7856,226.05,42.8,7.13,0.737,19.16,12.47,0.19,0.812,64.3,49.1,89.03113778673573,Heavy (>70%),Normal (<120°C)
7857,229.62,37.44,7.16,0.833,19.2,43.18,0.58,0.7,118.2,66.9,87.64061344666825,Medium (50-70%),Normal (<120°C)
7858,225.69,21.93,3.67,0.742,19.33,23.34,0.33,0.732,74.4,76.5,80.0,Light (<50%),Normal (<120°C)
7859,226.11,12.08,2.11,0.774,19.24,51.15,0.82,0.835,75.6,67.2,80.0,Light (<50%),Normal (<120°C)
7860,226.38,0.42,0.08,0.834,19.2,28.39,0.45,0.822,160.4,20.4,80.0,Light (<50%),Critical (150-180°C)
7861,226.02,3.54,0.66,0.828,19.35,9.74,0.16,0.857,139.1,58.2,80.51075591887793,Light (<50%),High (120-150°C)
7862,228.59,17.08,3.03,0.776,19.2,59.62,0.94,0.823,151.9,62.3,80.0,Light (<50%),Critical (150-180°C)
7863,225.29,44.28,8.73,0.875,19.15,51.82,0.81,0.819,155.2,81.7,80.0,Heavy (>70%),Critical (150-180°C)
7864,228.26,7.08,1.25,0.774,19.48,28.14,0.42,0.766,158.2,44.6,80.0,Light (<50%),Critical (150-180°C)
7865,226.6,15.54,2.53,0.718,19.36,33.25,0.57,0.884,117.2,64.7,80.0,Light (<50%),Normal (<120°C)
7866,225.85,47.61,7.62,0.709,19.1,81.66,1.21,0.773,98.6,37.0,81.65606311263673,Heavy (>70%),Normal (<120°C)
7867,229.74,6.48,1.09,0.735,19.49,79.38,1.11,0.715,174.3,53.7,80.0,Light (<50%),Critical (150-180°C)
7868,228.86,4.12,0.77,0.812,19.47,56.85,0.95,0.862,36.0,51.2,80.97299871269455,Light (<50%),Normal (<120°C)
7869,225.08,7.23,1.23,0.756,19.26,70.48,1.14,0.84,186.3,37.2,80.0,Light (<50%),Emergency (>180°C)
7870,227.18,42.97,6.85,0.702,19.36,59.25,0.92,0.799,146.5,66.7,82.38246512345418,Heavy (>70%),High (120-150°C)
7871,228.67,29.69,4.91,0.723,19.26,10.95,0.17,0.783,60.5,88.6,80.0,Medium (50-70%),Normal (<120°C)
7872,228.85,15.28,3.14,0.897,19.53,73.73,1.07,0.743,110.1,66.7,80.0,Light (<50%),Normal (<120°C)
7873,229.11,1.52,0.31,0.9,19.2,2.72,0.04,0.821,118.8,70.9,80.0,Light (<50%),Normal (<120°C)
7874,226.57,46.37,7.43,0.707,19.17,13.05,0.19,0.772,61.8,58.0,88.53564643997905,Heavy (>70%),Normal (<120°C)
7875,229.67,25.08,4.4,0.764,19.5,42.73,0.67,0.803,90.1,65.9,80.53581560267867,Light (<50%),Normal (<120°C)
7876,228.2,43.66,8.62,0.865,19.42,41.64,0.65,0.803,66.7,86.9,83.31553896205176,Heavy (>70%),Normal (<120°C)
7877,228.85,9.21,1.58,0.752,19.02,28.29,0.38,0.711,131.2,56.9,80.0,Light (<50%),High (120-150°C)
7878,225.42,13.95,2.45,0.778,19.44,26.39,0.44,0.853,199.9,62.5,80.0,Light (<50%),Emergency (>180°C)
7879,227.4,16.06,2.93,0.801,19.26,84.45,1.26,0.772,56.6,74.0,80.0,Light (<50%),Normal (<120°C)
7880,227.52,44.88,8.2,0.803,19.39,23.9,0.38,0.812,188.4,26.1,80.0,Heavy (>70%),Emergency (>180°C)
7881,227.33,8.76,1.62,0.816,19.16,60.85,0.98,0.838,172.5,84.0,80.0,Light (<50%),Critical (150-180°C)
7882,228.47,46.95,8.91,0.831,19.16,89.41,1.36,0.791,50.7,43.6,80.90466145358185,Heavy (>70%),Normal (<120°C)
7883,228.56,6.8,1.22,0.782,19.09,48.64,0.82,0.882,71.0,81.1,80.0,Light (<50%),Normal (<120°C)
7884,227.26,43.29,8.19,0.832,19.22,88.42,1.2,0.708,145.7,87.9,86.14850286608518,Heavy (>70%),High (120-150°C)
7885,225.97,3.91,0.72,0.82,19.33,52.18,0.84,0.833,141.4,72.5,80.6370486106953,Light (<50%),High (120-150°C)
7886,229.93,36.65,7.09,0.841,19.04,44.57,0.73,0.86,142.3,26.0,84.09788019300731,Medium (50-70%),High (120-150°C)
7887,227.95,48.98,9.48,0.849,19.24,54.86,0.8,0.756,106.7,31.2,84.28269700327641,Heavy (>70%),Normal (<120°C)
7888,227.16,6.62,1.06,0.703,19.47,37.68,0.63,0.864,44.9,58.5,80.0,Light (<50%),Normal (<120°C)
7889,226.12,43.12,8.49,0.871,19.42,71.36,1.24,0.893,30.6,28.8,88.71942551286266,Heavy (>70%),Normal (<120°C)
7890,227.35,7.46,1.38,0.814,19.48,17.38,0.27,0.804,120.9,86.1,80.0,Light (<50%),High (120-150°C)
7891,227.82,32.98,5.43,0.723,19.29,22.46,0.38,0.873,183.5,65.7,80.0,Medium (50-70%),Emergency (>180°C)
7892,228.66,51.75,8.39,0.709,19.36,19.26,0.26,0.704,184.8,87.6,80.0,Heavy (>70%),Emergency (>180°C)
7893,225.65,4.49,0.88,0.865,19.17,21.66,0.32,0.78,105.1,53.3,80.0,Light (<50%),Normal (<120°C)
7894,228.86,37.48,7.45,0.869,19.15,4.61,0.06,0.725,140.2,83.7,84.12780524742865,Medium (50-70%),High (120-150°C)
7895,228.89,21.19,4.08,0.842,19.57,80.38,1.29,0.821,88.6,27.7,82.71372464369328,Light (<50%),Normal (<120°C)
7896,228.65,35.37,7.12,0.88,19.14,66.97,0.94,0.734,28.5,35.4,86.50346375642586,Medium (50-70%),Normal (<120°C)
7897,228.9,33.83,6.33,0.818,19.48,82.22,1.28,0.797,77.1,71.9,84.50619779113812,Medium (50-70%),Normal (<120°C)
7898,228.88,28.04,5.62,0.875,19.49,62.23,0.89,0.736,114.3,71.0,82.3575479013901,Medium (50-70%),Normal (<120°C)
7899,228.3,25.6,4.97,0.85,19.05,37.25,0.64,0.897,116.3,73.5,80.0,Light (<50%),Normal (<120°C)
7900,227.44,42.4,7.1,0.736,19.48,32.25,0.56,0.897,67.0,86.1,86.0488683161239,Heavy (>70%),Normal (<120°C)
7901,228.49,49.19,8.79,0.782,19.51,61.29,1.02,0.853,34.2,39.3,81.5080218578094,Heavy (>70%),Normal (<120°C)
7902,229.03,53.48,9.96,0.813,19.16,55.83,0.91,0.852,122.9,84.4,80.0,Heavy (>70%),High (120-150°C)
7903,229.87,44.29,8.12,0.798,19.56,5.08,0.09,0.882,173.2,60.6,80.0,Heavy (>70%),Critical (150-180°C)
7904,225.11,36.48,6.72,0.818,19.37,18.26,0.29,0.819,118.9,71.7,87.55536944370245,Medium (50-70%),Normal (<120°C)
7905,225.58,36.39,6.72,0.819,19.39,36.76,0.55,0.771,88.2,38.3,87.8305468667076,Medium (50-70%),Normal (<120°C)
7906,228.61,48.96,9.57,0.855,19.52,57.5,0.83,0.739,63.5,83.0,81.84182357535953,Heavy (>70%),Normal (<120°C)
7907,225.72,16.96,2.93,0.765,19.39,22.38,0.31,0.71,143.0,79.9,80.0,Light (<50%),High (120-150°C)
7908,226.12,10.13,1.94,0.848,19.32,58.96,0.85,0.745,152.6,25.6,80.0,Light (<50%),Critical (150-180°C)
7909,228.99,32.35,6.05,0.817,19.58,12.63,0.2,0.828,144.9,62.7,83.46743149233055,Medium (50-70%),High (120-150°C)
7910,228.03,42.55,6.87,0.708,19.4,52.46,0.76,0.749,49.4,87.8,84.8725646587211,Heavy (>70%),Normal (<120°C)
7911,228.47,25.47,4.88,0.838,19.53,41.82,0.57,0.703,68.2,65.8,80.30003815007116,Light (<50%),Normal (<120°C)
7912,229.3,20.0,4.03,0.878,19.49,21.76,0.3,0.706,71.6,43.5,80.0,Light (<50%),Normal (<120°C)
7913,229.12,12.82,2.31,0.787,19.18,9.14,0.12,0.707,103.5,66.8,80.0,Light (<50%),Normal (<120°C)
7914,229.31,16.27,3.24,0.869,19.07,84.98,1.43,0.881,100.1,61.6,80.0,Light (<50%),Normal (<120°C)
7915,229.98,26.54,4.74,0.777,19.07,52.28,0.73,0.73,161.5,39.5,80.0,Light (<50%),Critical (150-180°C)
7916,228.2,5.97,1.1,0.805,19.04,64.07,1.03,0.847,78.5,85.8,80.0,Light (<50%),Normal (<120°C)
7917,225.7,4.41,0.78,0.785,19.16,63.01,0.94,0.777,112.0,25.2,80.0,Light (<50%),Normal (<120°C)
7918,225.89,47.56,8.9,0.828,19.32,24.19,0.35,0.748,163.4,50.5,80.0,Heavy (>70%),Critical (150-180°C)
7919,225.99,11.94,2.37,0.877,19.22,20.22,0.27,0.706,152.7,46.0,80.0,Light (<50%),Critical (150-180°C)
7920,226.37,23.69,4.16,0.776,19.55,59.46,1.02,0.881,60.8,41.8,81.31649292897484,Light (<50%),Normal (<120°C)
7921,228.37,4.75,0.87,0.806,19.47,25.94,0.43,0.854,128.0,43.1,80.0,Light (<50%),High (120-150°C)
7922,226.4,32.21,5.43,0.744,19.36,23.16,0.38,0.858,89.9,22.1,84.01268225867805,Medium (50-70%),Normal (<120°C)
7923,225.45,47.96,7.84,0.725,19.58,18.64,0.32,0.885,55.6,22.9,82.87427837009983,Heavy (>70%),Normal (<120°C)
7924,227.98,2.38,0.45,0.837,19.34,41.81,0.66,0.821,58.1,74.8,80.0,Light (<50%),Normal (<120°C)
7925,226.9,39.93,7.8,0.861,19.5,44.03,0.64,0.745,176.1,75.1,82.9904313978712,Heavy (>70%),Critical (150-180°C)
7926,225.59,9.21,1.78,0.856,19.41,21.65,0.3,0.719,103.8,69.0,80.0,Light (<50%),Normal (<120°C)
7927,227.84,47.28,7.69,0.714,19.03,29.0,0.47,0.848,108.3,78.6,82.05002385694895,Heavy (>70%),Normal (<120°C)
7928,227.35,47.81,7.79,0.717,19.25,66.68,0.94,0.735,66.2,43.9,80.0,Heavy (>70%),Normal (<120°C)
7929,225.63,50.75,8.14,0.711,19.09,49.77,0.8,0.845,129.0,45.5,81.22876570714186,Heavy (>70%),High (120-150°C)
7930,225.18,4.12,0.73,0.791,19.01,73.65,1.04,0.741,85.6,48.1,80.32363629258235,Light (<50%),Normal (<120°C)
7931,228.9,53.16,10.36,0.851,19.48,48.8,0.85,0.893,35.7,87.3,83.38796214508662,Heavy (>70%),Normal (<120°C)
